Date,MKT_RF,SMB,HML,RMW,CMA,RF,MOM
2011-03-29,0.00730,0.00220,-0.00230,-0.00170,0.00160,0.00000,0.00540
2011-03-30,0.00790,0.00450,0.00070,0.00030,0.00080,0.00000,0.00230
2011-03-31,-0.00110,0.00560,-0.00280,0.00150,-0.00070,0.00000,0.00230
2011-04-01,0.00520,-0.00080,0.00210,0.00130,0.00080,0.00000,0.00020
2011-04-04,0.00090,0.00240,-0.00150,0.00160,-0.00060,0.00000,0.00150
2011-04-05,0.00080,0.00480,-0.00260,0.00110,0.00310,0.00000,-0.00050
2011-04-06,0.00210,-0.00140,0.00570,-0.00150,0.00190,0.00000,-0.01210
2011-04-07,-0.00200,-0.00210,-0.00200,0.00230,-0.00140,0.00000,-0.00090
2011-04-08,-0.00470,-0.00530,-0.00250,0.00090,-0.00210,0.00000,0.00080
2011-04-11,-0.00390,-0.00610,-0.00080,0.00420,-0.00250,0.00000,-0.00530
2011-04-12,-0.00850,-0.00650,0.00060,0.00510,-0.00170,0.00000,-0.00710
2011-04-13,0.00110,0.00070,-0.00690,-0.00070,-0.00150,0.00000,0.00930
2011-04-14,0.00000,0.00320,-0.00230,-0.00030,-0.00180,0.00000,0.00290
2011-04-15,0.00440,0.00510,-0.00080,-0.00020,0.00290,0.00000,0.00190
2011-04-18,-0.01150,-0.00390,-0.00280,0.00270,-0.00310,0.00000,-0.00370
2011-04-19,0.00510,-0.00350,-0.00260,0.00020,0.00230,0.00000,0.00340
2011-04-20,0.01460,0.00500,-0.00510,-0.00380,0.00060,0.00000,0.00700
2011-04-21,0.00560,0.00320,-0.00060,-0.00040,0.00080,0.00000,0.00790
2011-04-25,-0.00150,-0.00040,-0.00050,0.00080,-0.00290,0.00000,-0.00190
2011-04-26,0.00890,0.00060,-0.00040,-0.00260,0.00430,0.00000,-0.00360
2011-04-27,0.00660,-0.00070,-0.00250,0.00200,-0.00340,0.00000,-0.00100
2011-04-28,0.00320,-0.00090,0.00160,0.00010,-0.00230,0.00000,-0.00230
2011-04-29,0.00290,0.00200,-0.00030,-0.00220,-0.00160,0.00000,0.00660
2011-05-02,-0.00280,-0.00900,-0.00160,0.00470,-0.00300,0.00000,-0.00650
2011-05-03,-0.00500,-0.00920,0.00330,0.00550,-0.00020,0.00000,-0.01310
2011-05-04,-0.00740,-0.00570,-0.00070,0.00550,-0.00320,0.00000,-0.00860
2011-05-05,-0.00820,0.00470,-0.00340,0.00260,0.00220,0.00000,-0.00270
2011-05-06,0.00460,0.00070,-0.00130,-0.00250,-0.00100,0.00000,0.00540
2011-05-09,0.00550,0.00660,-0.00480,-0.00010,-0.00040,0.00000,0.01180
2011-05-10,0.00860,0.00680,0.00280,0.00030,-0.00070,0.00000,0.00060
2011-05-11,-0.01090,-0.00650,-0.00380,0.00670,-0.00420,0.00000,-0.01080
2011-05-12,0.00520,0.00300,-0.00400,0.00050,-0.00080,0.00000,-0.00230
2011-05-13,-0.00880,-0.00480,-0.00270,0.00250,-0.00210,0.00000,-0.00090
2011-05-16,-0.00770,-0.00970,0.00430,0.00170,0.00050,0.00000,-0.00700
2011-05-17,-0.00110,-0.00370,0.00070,0.00060,-0.00280,0.00000,-0.00400
2011-05-18,0.01020,0.00620,-0.00290,-0.00340,0.00240,0.00000,0.01140
2011-05-19,0.00220,-0.00020,-0.00070,0.00150,-0.00080,0.00000,0.00290
2011-05-20,-0.00730,0.00030,-0.00150,-0.00220,0.00000,0.00000,0.00300
2011-05-23,-0.01290,-0.00520,0.00020,0.00310,-0.00300,0.00000,-0.00580
2011-05-24,-0.00150,-0.00270,-0.00030,0.00110,-0.00010,0.00000,0.00330
2011-05-25,0.00450,0.00990,-0.00340,-0.00450,0.00170,0.00000,0.01190
2011-05-26,0.00520,0.00680,-0.00120,-0.00070,0.00030,0.00000,0.00520
2011-05-27,0.00500,0.00200,0.00230,-0.00170,0.00140,0.00000,0.00110
2011-05-31,0.01040,0.00380,-0.00040,-0.00190,-0.00020,0.00000,0.00270
2011-06-01,-0.02330,-0.00740,-0.00250,0.00600,-0.00670,0.00000,-0.00250
2011-06-02,-0.00100,-0.00040,0.00140,-0.00460,-0.00080,0.00000,0.00020
2011-06-03,-0.01100,-0.00490,0.00120,0.00160,-0.00060,0.00000,-0.00160
2011-06-06,-0.01180,-0.00360,-0.00260,0.00510,-0.00210,0.00000,-0.00670
2011-06-07,-0.00050,0.00320,-0.00140,-0.00080,-0.00020,0.00000,0.00530
2011-06-08,-0.00540,-0.00660,0.00070,0.00570,-0.00380,0.00000,-0.00260
2011-06-09,0.00750,0.00000,-0.00030,0.00060,0.00150,0.00000,0.00440
2011-06-10,-0.01370,-0.00180,0.00380,-0.00050,-0.00120,0.00000,-0.00600
2011-06-13,0.00010,-0.00430,0.00350,0.00330,-0.00470,0.00000,-0.00590
2011-06-14,0.01360,0.00960,-0.00360,0.00150,0.00300,0.00000,0.00920
2011-06-15,-0.01710,-0.00040,-0.00130,0.00340,-0.00270,0.00000,-0.00450
2011-06-16,0.00130,-0.00010,0.00530,0.00370,-0.00130,0.00000,-0.00810
2011-06-17,0.00250,-0.00370,0.00660,-0.00020,0.00180,0.00000,-0.00240
2011-06-20,0.00580,0.00350,-0.00050,0.00160,-0.00010,0.00000,0.00500
2011-06-21,0.01520,0.00940,-0.00400,-0.00290,0.00170,0.00000,0.01130
2011-06-22,-0.00620,-0.00120,0.00020,-0.00100,0.00120,0.00000,0.00220
2011-06-23,-0.00140,0.00590,-0.00770,0.00230,-0.00060,0.00000,0.00450
2011-06-24,-0.01110,0.00480,0.00110,0.00130,-0.00260,0.00000,-0.00300
2011-06-27,0.00890,0.00100,-0.00030,0.00190,-0.00290,0.00000,0.00210
2011-06-28,0.01360,0.00380,-0.00460,-0.00150,-0.00040,0.00000,0.01210
2011-06-29,0.00770,-0.00620,0.00630,-0.00390,0.00420,0.00000,-0.00010
2011-06-30,0.00990,0.00090,-0.00280,0.00040,0.00350,0.00000,0.00380
2011-07-01,0.01460,-0.00010,0.00140,0.00040,0.00160,0.00000,0.00330
2011-07-05,-0.00070,0.00200,-0.00850,0.00430,-0.00520,0.00000,0.01230
2011-07-06,0.00180,0.00360,-0.00580,0.00290,-0.00010,0.00000,0.00340
2011-07-07,0.01100,0.00470,0.00160,-0.00180,-0.00330,0.00000,-0.00250
2011-07-08,-0.00670,0.00000,-0.00420,0.00340,-0.00120,0.00000,0.00360
2011-07-11,-0.01910,-0.00130,-0.00330,0.00780,0.00030,0.00000,-0.00140
2011-07-12,-0.00450,0.00050,0.00410,0.00120,0.00230,0.00000,-0.00580
2011-07-13,0.00450,0.00550,-0.00140,-0.00200,-0.00140,0.00000,0.00340
2011-07-14,-0.00810,-0.00780,0.00120,0.00290,0.00160,0.00000,-0.00200
2011-07-15,0.00570,0.00070,-0.00500,0.00110,-0.00630,0.00000,0.00540
2011-07-18,-0.00940,-0.00560,-0.00420,0.00630,-0.00380,0.00000,0.00340
2011-07-19,0.01710,0.00550,-0.00650,0.00160,-0.00340,0.00000,0.00460
2011-07-20,-0.00100,-0.00220,0.00790,-0.00060,0.00440,0.00000,-0.00570
2011-07-21,0.01290,-0.00300,0.01100,-0.00470,0.00300,0.00000,-0.00560
2011-07-22,0.00100,-0.00130,-0.00690,-0.00100,-0.00600,0.00000,0.00260
2011-07-25,-0.00680,-0.00550,0.00150,0.00260,-0.00130,0.00000,-0.00160
2011-07-26,-0.00470,-0.00320,0.00320,0.00070,-0.00170,0.00000,-0.00540
2011-07-27,-0.02150,-0.00720,0.00400,0.00590,0.00370,0.00000,-0.00650
2011-07-28,-0.00310,0.00110,0.00010,-0.00150,-0.00360,0.00000,0.00110
2011-07-29,-0.00570,0.00250,0.00070,-0.00190,0.00230,0.00000,0.00110
2011-08-01,-0.00400,-0.00120,0.00150,0.00020,-0.00060,0.00000,0.00010
2011-08-02,-0.02680,-0.00440,0.00180,0.00180,-0.00210,0.00000,-0.00840
2011-08-03,0.00590,0.00200,-0.00380,0.00160,-0.00240,0.00000,-0.00060
2011-08-04,-0.05030,-0.00760,0.00370,0.00960,0.00030,0.00000,-0.01360
2011-08-05,-0.00360,-0.01150,-0.00620,0.01200,0.00120,0.00000,-0.00490
2011-08-08,-0.06960,-0.01510,-0.01630,0.01790,-0.00390,0.00000,-0.01120
2011-08-09,0.04970,0.00930,0.00730,-0.01800,-0.00020,0.00000,0.01550
2011-08-10,-0.04300,-0.00580,-0.01610,0.01490,-0.00450,0.00000,0.01470
2011-08-11,0.04720,0.00310,0.00800,-0.00840,-0.00060,0.00000,0.00560
2011-08-12,0.00540,-0.00330,-0.01510,0.00580,-0.00320,0.00000,0.01170
2011-08-15,0.02250,0.00460,0.01020,-0.01160,0.00290,0.00000,-0.00230
2011-08-16,-0.01070,-0.00800,-0.00150,0.00660,0.00350,0.00000,-0.00680
2011-08-17,-0.00010,-0.00250,0.00650,-0.00020,0.00430,0.00000,-0.00600
2011-08-18,-0.04640,-0.00940,0.00540,0.00900,0.00470,0.00000,-0.01990
2011-08-19,-0.01540,0.00110,-0.00360,0.00220,0.00080,0.00000,-0.00580
2011-08-22,-0.00030,0.00040,-0.00900,0.00600,-0.00030,0.00000,-0.00030
2011-08-23,0.03600,0.01160,-0.00790,-0.00180,-0.00640,0.00000,0.02100
2011-08-24,0.01350,-0.00070,0.01000,-0.00470,0.00550,0.00000,-0.00320
2011-08-25,-0.01670,-0.00910,0.00490,-0.00090,0.00050,0.00000,-0.00430
2011-08-26,0.01740,0.00790,-0.01000,0.00070,-0.00520,0.00000,0.01330
2011-08-29,0.03110,0.01520,0.00930,-0.01270,0.00370,0.00000,0.00070
2011-08-30,0.00320,0.00260,-0.00780,0.00270,-0.00060,0.00000,0.00730
2011-08-31,0.00420,-0.00740,0.00480,-0.00130,-0.00060,0.00000,-0.00350
2011-09-01,-0.01330,-0.01080,-0.00780,0.00610,-0.00170,0.00000,0.00600
2011-09-02,-0.02640,-0.00820,-0.00750,0.00620,-0.00070,0.00000,0.00370
2011-09-06,-0.00720,0.00380,-0.00650,0.00220,-0.00130,0.00000,0.01110
2011-09-07,0.03060,0.00900,0.01030,-0.01290,0.00100,0.00000,-0.01400
2011-09-08,-0.01180,-0.00790,-0.00610,0.00440,-0.00200,0.00000,0.00760
2011-09-09,-0.02650,-0.00190,-0.00040,0.00250,-0.00010,0.00000,0.00170
2011-09-12,0.00680,0.00000,0.00370,-0.00470,-0.00160,0.00000,-0.00150
2011-09-13,0.01120,0.00740,-0.00380,-0.00170,-0.00060,0.00000,0.00080
2011-09-14,0.01450,0.00360,-0.00380,-0.00080,-0.00220,0.00000,0.00050
2011-09-15,0.01640,-0.00520,0.00580,-0.00340,0.00090,0.00000,-0.00600
2011-09-16,0.00470,-0.00390,-0.00330,0.00220,-0.00110,0.00000,0.00540
2011-09-19,-0.00990,-0.00540,-0.01250,0.01120,-0.00270,0.00000,0.01850
2011-09-20,-0.00450,-0.01430,0.00200,0.00230,0.00220,0.00000,0.00290
2011-09-21,-0.02920,-0.00450,-0.01240,0.00510,-0.00360,0.00000,0.01060
2011-09-22,-0.03290,0.00170,0.00450,0.00550,0.00520,0.00000,0.00270
2011-09-23,0.00740,0.00700,-0.00020,-0.00230,0.00170,0.00000,-0.00880
2011-09-26,0.02280,-0.00540,0.01280,-0.00610,0.00060,0.00000,-0.01060
2011-09-27,0.01230,0.01000,-0.00630,-0.00010,-0.00190,0.00000,0.00050
2011-09-28,-0.02290,-0.01670,-0.00240,0.00750,0.00010,0.00000,0.00370
2011-09-29,0.00770,0.00650,0.02110,-0.00850,0.00770,0.00000,-0.01800
2011-09-30,-0.02500,-0.00150,-0.00210,0.00470,0.00160,0.00000,0.00670
2011-10-03,-0.03180,-0.01990,-0.00580,0.01100,0.00030,0.00000,0.01180
2011-10-04,0.02680,0.03610,0.00440,-0.00890,-0.00220,0.00000,-0.01600
2011-10-05,0.01920,-0.00290,-0.00450,-0.00630,-0.00370,0.00000,-0.00440
2011-10-06,0.01940,0.00230,0.00600,-0.00420,0.00150,0.00000,-0.01060
2011-10-07,-0.00970,-0.01320,-0.01480,0.01390,0.00000,0.00000,0.01770
2011-10-10,0.03440,0.00540,0.00620,-0.00530,-0.00200,0.00000,-0.00510
2011-10-11,0.00150,0.00630,-0.00120,-0.00010,-0.00220,0.00000,-0.00320
2011-10-12,0.01070,0.00500,0.00940,-0.00690,0.00210,0.00000,-0.01310
2011-10-13,-0.00210,0.00170,-0.01260,0.00360,-0.00310,0.00000,0.00890
2011-10-14,0.01720,0.00160,-0.00330,-0.00020,-0.00580,0.00000,0.00200
2011-10-17,-0.02060,-0.01290,-0.00500,0.00650,-0.00040,0.00000,0.00900
2011-10-18,0.02110,0.00700,0.01670,-0.01490,0.00410,0.00000,-0.02070
2011-10-19,-0.01380,-0.00730,0.00320,0.00330,0.00530,0.00000,0.00480
2011-10-20,0.00430,-0.00220,0.00750,-0.00240,0.00210,0.00000,-0.00490
2011-10-21,0.01920,0.00160,0.00080,-0.00240,0.00020,0.00000,-0.00470
2011-10-24,0.01580,0.01720,-0.00350,-0.00450,-0.00520,0.00000,-0.01370
2011-10-25,-0.02130,-0.00860,-0.00320,0.00760,0.00040,0.00000,0.00990
2011-10-26,0.01120,0.00700,0.00760,-0.00680,0.00330,0.00000,-0.00660
2011-10-27,0.03540,0.01450,0.00910,-0.01600,-0.00110,0.00000,-0.02660
2011-10-28,-0.00020,-0.00520,-0.00540,-0.00150,-0.00260,0.00000,-0.00400
2011-10-31,-0.02500,0.00020,-0.00870,0.01080,0.00180,0.00000,0.02250
2011-11-01,-0.02860,-0.00560,-0.01130,0.00980,0.00000,0.00000,0.01770
2011-11-02,0.01730,0.00770,0.00950,-0.00630,-0.00050,0.00000,-0.00880
2011-11-03,0.01970,0.00590,-0.00140,-0.00070,-0.00050,0.00000,-0.00430
2011-11-04,-0.00530,-0.00040,-0.00620,0.00110,-0.00020,0.00000,-0.00140
2011-11-07,0.00480,-0.00670,0.00390,0.00240,0.00380,0.00000,-0.00080
2011-11-08,0.01220,0.00030,0.00510,-0.00190,-0.00050,0.00000,-0.00460
2011-11-09,-0.03780,-0.00810,-0.00690,0.01030,0.00280,0.00000,0.01860
2011-11-10,0.00830,0.00070,0.00540,0.00120,0.00490,0.00000,-0.00100
2011-11-11,0.01980,0.00510,-0.00180,-0.00060,-0.00170,0.00000,-0.00370
2011-11-14,-0.00920,-0.00480,-0.00870,0.00450,-0.00240,0.00000,0.00830
2011-11-15,0.00560,0.00850,-0.00250,0.00130,-0.00200,0.00000,0.00360
2011-11-16,-0.01640,-0.00170,-0.00160,0.00110,0.00080,0.00000,0.00360
2011-11-17,-0.01650,0.00220,0.00150,0.00280,0.00400,0.00000,0.01220
2011-11-18,-0.00080,0.00080,0.00890,0.00000,0.00590,0.00000,-0.00080
2011-11-21,-0.01860,-0.00530,-0.00040,0.00100,-0.00050,0.00000,0.00890
2011-11-22,-0.00420,-0.00350,-0.00550,0.00190,-0.00250,0.00000,0.00940
2011-11-23,-0.02280,-0.00700,-0.00280,0.00660,0.00150,0.00000,0.00720
2011-11-25,-0.00340,-0.00990,0.00500,-0.00220,0.00370,0.00000,-0.00030
2011-11-28,0.03110,0.01520,-0.00620,-0.00630,-0.00550,0.00000,-0.00390
2011-11-29,0.00180,-0.00530,0.00110,0.00350,0.00340,0.00000,0.00580
2011-11-30,0.04440,0.01130,0.01130,-0.01190,-0.00030,0.00000,-0.01910
2011-12-01,-0.00220,-0.00530,-0.00650,0.00330,-0.00200,0.00000,0.00290
2011-12-02,0.00050,0.00550,0.00640,-0.00390,0.00290,0.00000,-0.00590
2011-12-05,0.01100,0.00300,0.00250,-0.00670,-0.00430,0.00000,-0.00920
2011-12-06,0.00050,-0.00080,0.00050,0.00070,0.00220,0.00000,0.00060
2011-12-07,0.00160,-0.00220,0.00750,0.00040,0.00420,0.00000,-0.00460
2011-12-08,-0.02230,-0.00780,-0.01020,0.00970,0.00000,0.00000,0.01790
2011-12-09,0.01830,0.01320,0.00140,-0.00330,-0.00220,0.00000,-0.00650
2011-12-12,-0.01480,0.00050,-0.00490,0.00660,0.00250,0.00000,0.01020
2011-12-13,-0.01050,-0.00990,0.00080,0.00270,0.00120,0.00000,0.01150
2011-12-14,-0.01210,-0.00280,0.00910,-0.00090,0.00730,0.00000,0.00180
2011-12-15,0.00400,0.00670,0.00140,0.00300,0.00570,0.00000,0.00280
2011-12-16,0.00460,0.00280,-0.00050,0.00110,-0.00130,0.00000,0.00310
2011-12-19,-0.01300,-0.00470,-0.00720,0.00770,-0.00090,0.00000,0.01780
2011-12-20,0.03100,0.00800,0.00340,-0.00780,-0.00140,0.00000,-0.01150
2011-12-21,0.00200,0.00040,0.01270,-0.00200,0.00940,0.00000,-0.00110
2011-12-22,0.00830,-0.00180,0.00630,-0.00810,-0.00030,0.00000,-0.01840
2011-12-23,0.00840,-0.00570,-0.00120,0.00300,-0.00010,0.00000,0.00370
2011-12-27,0.00040,0.00470,-0.00550,0.00420,-0.00250,0.00000,0.01000
2011-12-28,-0.01340,-0.00700,-0.00070,0.00230,0.00260,0.00000,0.00850
2011-12-29,0.01100,0.00240,0.00290,-0.00190,0.00090,0.00000,-0.00650
2011-12-30,-0.00410,-0.00080,-0.00200,-0.00030,0.00030,0.00000,-0.00640
2012-01-03,0.01500,-0.00120,0.00900,-0.00740,-0.00190,0.00000,-0.02570
2012-01-04,0.00000,-0.00610,0.00010,0.00330,-0.00040,0.00000,0.00120
2012-01-05,0.00390,0.00190,0.00180,-0.00400,0.00050,0.00000,-0.00620
2012-01-06,-0.00190,-0.00030,-0.00300,0.00000,-0.00070,0.00000,-0.00060
2012-01-09,0.00280,0.00270,-0.00070,-0.00230,0.00240,0.00000,-0.00350
2012-01-10,0.00970,0.00370,0.00390,-0.00820,-0.00010,0.00000,-0.01110
2012-01-11,0.00130,0.00160,0.00310,-0.00810,0.00230,0.00000,-0.01330
2012-01-12,0.00310,0.00260,0.00030,-0.00220,0.00070,0.00000,-0.00550
2012-01-13,-0.00520,-0.00230,-0.00430,0.00630,0.00080,0.00000,0.01060
2012-01-17,0.00360,-0.00120,-0.00750,0.00610,-0.00330,0.00000,0.00770
2012-01-18,0.01220,0.00580,0.00190,-0.00670,-0.00140,0.00000,-0.01730
2012-01-19,0.00510,-0.00140,-0.00220,-0.00160,-0.00230,0.00000,-0.01130
2012-01-20,0.00030,0.00290,0.00640,0.00000,0.00080,0.00000,-0.00610
2012-01-23,0.00020,-0.00230,0.00170,0.00280,-0.00390,0.00000,-0.00440
2012-01-24,0.00000,0.00730,-0.00310,-0.00420,-0.00200,0.00000,-0.00270
2012-01-25,0.00910,0.00070,-0.00770,0.00280,-0.00190,0.00000,-0.00040
2012-01-26,-0.00600,0.00220,-0.00450,0.00250,-0.00030,0.00000,0.00240
2012-01-27,0.00010,0.00810,-0.00130,-0.00320,-0.00170,0.00000,-0.00580
2012-01-30,-0.00310,-0.00470,-0.00290,0.00460,0.00030,0.00000,0.00710
2012-01-31,-0.00060,-0.00030,0.00030,-0.00060,-0.00180,0.00000,0.00240
2012-02-01,0.01100,0.01080,0.00360,-0.00500,0.00280,0.00000,-0.00820
2012-02-02,0.00170,0.00370,0.00030,-0.00480,0.00000,0.00000,-0.00490
2012-02-03,0.01580,0.00610,0.00380,-0.00700,-0.00230,0.00000,-0.01490
2012-02-06,-0.00050,-0.00260,-0.00230,-0.00010,-0.00220,0.00000,-0.00290
2012-02-07,0.00160,-0.00270,-0.00080,0.00150,0.00010,0.00000,0.00350
2012-02-08,0.00250,-0.00100,0.00460,-0.00190,0.00030,0.00000,-0.00440
2012-02-09,0.00150,-0.00390,-0.00310,0.00230,0.00040,0.00000,0.00260
2012-02-10,-0.00750,-0.00590,-0.00060,0.00290,0.00140,0.00000,0.00980
2012-02-13,0.00750,0.00580,-0.00090,-0.00200,0.00010,0.00000,0.00200
2012-02-14,-0.00090,-0.00380,-0.00350,0.00530,-0.00200,0.00000,0.00610
2012-02-15,-0.00500,-0.00270,0.00100,-0.00120,0.00050,0.00000,-0.00420
2012-02-16,0.01270,0.00680,0.00340,-0.00300,-0.00160,0.00000,-0.00960
2012-02-17,0.00160,-0.00260,0.00500,0.00080,0.00300,0.00000,-0.00130
2012-02-21,-0.00050,-0.00610,0.00280,0.00180,-0.00320,0.00000,0.00120
2012-02-22,-0.00390,-0.00380,-0.00630,0.00460,-0.00160,0.00000,0.00600
2012-02-23,0.00570,0.00920,-0.00020,-0.00440,0.00210,0.00000,-0.00160
2012-02-24,0.00150,-0.00470,-0.00640,0.00230,-0.00210,0.00000,0.00200
2012-02-27,0.00140,-0.00150,0.00360,0.00050,0.00090,0.00000,0.00120
2012-02-28,0.00280,-0.00600,-0.00130,0.00170,-0.00050,0.00000,0.00230
2012-02-29,-0.00550,-0.01050,0.00150,0.00200,0.00320,0.00000,0.00650
2012-03-01,0.00640,-0.00170,0.00060,-0.00030,-0.00070,0.00000,-0.00330
2012-03-02,-0.00460,-0.01240,-0.00060,0.00160,0.00320,0.00000,0.00350
2012-03-05,-0.00400,0.00470,0.00290,0.00170,0.00360,0.00000,0.01240
2012-03-06,-0.01620,-0.00320,-0.00350,0.00530,-0.00180,0.00000,0.01100
2012-03-07,0.00800,0.00300,0.00300,-0.00380,0.00060,0.00000,-0.00440
2012-03-08,0.01070,0.00350,-0.00240,-0.00180,0.00040,0.00000,-0.00100
2012-03-09,0.00490,0.00890,0.00180,-0.00240,0.00000,0.00000,-0.00360
2012-03-12,-0.00070,-0.00210,-0.00040,0.00270,0.00070,0.00000,0.00780
2012-03-13,0.01860,0.00160,0.00960,-0.00710,-0.00070,0.00000,-0.01220
2012-03-14,-0.00230,-0.00630,-0.00190,0.00410,0.00130,0.00000,0.00390
2012-03-15,0.00670,0.00300,0.00520,-0.00560,0.00130,0.00000,-0.01160
2012-03-16,0.00060,-0.00290,0.00390,-0.00440,-0.00190,0.00000,-0.00830
2012-03-19,0.00410,0.00510,-0.00040,-0.00140,-0.00340,0.00000,0.00120
2012-03-20,-0.00390,-0.00610,0.00300,0.00060,0.00120,0.00000,0.00090
2012-03-21,-0.00100,0.00280,-0.00410,0.00130,0.00090,0.00000,0.00300
2012-03-22,-0.00740,-0.00130,-0.00460,0.00580,-0.00030,0.00000,0.01220
2012-03-23,0.00390,0.00580,0.00370,-0.00350,-0.00220,0.00000,-0.00520
2012-03-26,0.01450,0.00480,-0.00220,0.00110,-0.00170,0.00000,0.00040
2012-03-27,-0.00300,-0.00380,-0.00330,0.00050,-0.00080,0.00000,0.00450
2012-03-28,-0.00520,-0.00010,0.00490,-0.00260,0.00400,0.00000,0.00470
2012-03-29,-0.00170,-0.00050,-0.00260,0.00170,0.00120,0.00000,0.00100
2012-03-30,0.00280,-0.00670,-0.00040,-0.00030,0.00130,0.00000,-0.00150
2012-04-02,0.00780,0.00360,0.00060,0.00160,-0.00320,0.00000,-0.00010
2012-04-03,-0.00340,-0.00320,-0.00280,0.00170,0.00190,0.00000,0.00970
2012-04-04,-0.01110,-0.00600,-0.00040,0.00310,0.00350,0.00000,0.00860
2012-04-05,-0.00030,-0.00110,-0.00420,0.00240,-0.00180,0.00000,0.00910
2012-04-09,-0.01210,-0.00440,-0.00090,0.00540,0.00160,0.00000,0.00720
2012-04-10,-0.01850,-0.00430,0.00080,0.00240,0.00070,0.00000,0.00180
2012-04-11,0.00850,0.00780,0.00280,-0.00330,0.00160,0.00000,-0.00330
2012-04-12,0.01440,0.00050,0.00300,-0.00530,-0.00180,0.00000,-0.01340
2012-04-13,-0.01250,-0.00200,-0.00750,0.00730,0.00110,0.00000,0.01290
2012-04-16,-0.00090,0.00200,0.00800,-0.00190,0.00420,0.00000,-0.00030
2012-04-17,0.01550,0.00040,-0.00220,-0.00130,-0.00350,0.00000,-0.00420
2012-04-18,-0.00420,-0.00480,-0.00450,0.00380,-0.00100,0.00000,0.00590
2012-04-19,-0.00570,-0.00030,0.00240,-0.00270,0.00280,0.00000,-0.00490
2012-04-20,0.00110,0.00510,-0.00090,0.00370,0.00640,0.00000,0.01070
2012-04-23,-0.00950,-0.00500,0.00150,0.00070,-0.00030,0.00000,0.00090
2012-04-24,0.00290,0.00290,0.00910,-0.00620,0.00700,0.00000,-0.00580
2012-04-25,0.01440,0.00370,-0.00980,0.00270,-0.00740,0.00000,0.00430
2012-04-26,0.00750,-0.00030,-0.00030,-0.00240,-0.00210,0.00000,0.00030
2012-04-27,0.00350,0.00700,-0.00270,0.00140,-0.00180,0.00000,0.00340
2012-04-30,-0.00480,-0.00600,0.00000,-0.00010,-0.00140,0.00000,-0.00250
2012-05-01,0.00480,-0.00770,0.00390,-0.00050,0.00060,0.00000,-0.00570
2012-05-02,-0.00150,0.00690,-0.00660,0.00430,0.00270,0.00000,0.01150
2012-05-03,-0.00920,-0.00630,0.00000,0.00420,0.00310,0.00000,0.00930
2012-05-04,-0.01620,-0.00240,0.00190,0.00150,0.00170,0.00000,0.00250
2012-05-07,0.00050,0.00150,0.00440,-0.00370,0.00290,0.00000,-0.00020
2012-05-08,-0.00410,0.00330,0.00320,0.00110,0.00240,0.00000,0.00150
2012-05-09,-0.00630,0.00130,-0.00220,-0.00020,-0.00090,0.00000,0.00110
2012-05-10,0.00300,0.00090,0.00560,-0.00120,0.00520,0.00000,0.00790
2012-05-11,-0.00290,0.00120,-0.01050,0.00020,-0.00040,0.00000,0.00560
2012-05-14,-0.01140,-0.00150,-0.00170,0.00100,0.00070,0.00000,0.00250
2012-05-15,-0.00520,0.00510,-0.00180,0.00350,0.00020,0.00000,0.01170
2012-05-16,-0.00450,-0.00170,-0.00450,0.00680,0.00270,0.00000,0.00880
2012-05-17,-0.01640,-0.00500,0.00390,0.00100,-0.00050,0.00000,-0.00120
2012-05-18,-0.00800,-0.00160,0.00070,0.00130,0.00350,0.00000,0.00610
2012-05-21,0.01710,0.00540,-0.01100,-0.00260,-0.00640,0.00000,-0.00610
2012-05-22,0.00010,-0.00840,0.00380,-0.00130,0.00010,0.00000,0.00430
2012-05-23,0.00260,0.00500,-0.00240,-0.00020,-0.00110,0.00000,-0.00400
2012-05-24,0.00160,0.00020,0.00200,0.00370,0.00560,0.00000,0.00750
2012-05-25,-0.00150,0.00240,-0.00130,0.00180,0.00120,0.00000,-0.00530
2012-05-29,0.01160,0.00170,0.00000,-0.00370,-0.00060,0.00000,-0.00770
2012-05-30,-0.01470,-0.00290,-0.00330,0.00610,-0.00040,0.00000,0.01200
2012-05-31,-0.00230,0.00200,0.00540,-0.00160,0.00240,0.00000,0.00170
2012-06-01,-0.02600,-0.00570,0.00060,0.00200,0.00050,0.00000,-0.00010
2012-06-04,-0.00050,0.00120,-0.00590,0.00310,-0.00420,0.00000,0.00440
2012-06-05,0.00680,0.00260,0.00190,-0.00630,-0.00040,0.00000,-0.00970
2012-06-06,0.02320,0.00100,0.00270,-0.00450,-0.00110,0.00000,-0.00990
2012-06-07,-0.00100,-0.00460,0.00210,0.00080,0.00240,0.00000,0.00420
2012-06-08,0.00850,0.00230,0.00050,-0.00090,0.00100,0.00000,0.00360
2012-06-11,-0.01410,-0.00820,-0.00100,0.00470,0.00330,0.00000,0.00970
2012-06-12,0.01160,0.00140,0.00100,-0.00300,0.00010,0.00000,-0.00360
2012-06-13,-0.00770,-0.00420,0.00260,0.00240,0.00090,0.00000,0.00290
2012-06-14,0.01040,0.00220,0.00330,-0.00090,0.00380,0.00000,0.00030
2012-06-15,0.01070,0.00100,-0.00030,-0.00220,-0.00440,0.00000,-0.00730
2012-06-18,0.00210,0.00110,-0.00870,0.00210,-0.00160,0.00000,0.00760
2012-06-19,0.01090,0.00690,0.00280,-0.00420,-0.00330,0.00000,-0.01110
